repo_full_name,package_name,osv_id,severity_class,severity_raw,published,fix_version,fix_date,time_to_fix_days,is_fixed,aliases,duration_days,severity_missing
tensorflow/tensorflow,tensorflow,GHSA-3w67-q784-6w7c,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:26:51Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.274063113819444,1,BIT-tensorflow-2021-29589;CVE-2021-29589;PYSEC-2021-226;PYSEC-2021-517;PYSEC-2021-715,25.274063113819444,0
tensorflow/tensorflow,tensorflow,GHSA-4278-2v5v-65r4,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:20:40Z,2.3.3,2021-06-15 21:03:30.442786+00:00,25.279750495208337,1,BIT-tensorflow-2021-29512;CVE-2021-29512;PYSEC-2021-149;PYSEC-2021-440;PYSEC-2021-638,25.279750495208337,0
tensorflow/tensorflow,tensorflow,GHSA-428x-9xc2-m8mj,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-09T23:47:30Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.2857764939351854,1,BIT-tensorflow-2022-21741;CVE-2022-21741;PYSEC-2022-120;PYSEC-2022-65,-7.2857764939351854,0
tensorflow/tensorflow,tensorflow,GHSA-43jf-985q-588j,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-09T23:27:08Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.271632975416667,1,BIT-tensorflow-2022-23586;CVE-2022-23586;PYSEC-2022-150;PYSEC-2022-95,-7.271632975416667,0
tensorflow/tensorflow,tensorflow,GHSA-43q8-3fv7-pr5x,high,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,2022-02-09T23:37:55Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.279121401342593,1,,-7.279121401342593,0
tensorflow/tensorflow,tensorflow,GHSA-44qp-9wwf-734r,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:H,2022-02-09T23:47:14Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.28559130875,1,BIT-tensorflow-2022-21740;CVE-2022-21740;PYSEC-2022-119;PYSEC-2022-64,-7.28559130875,0
tensorflow/tensorflow,tensorflow,GHSA-452g-f7fp-9jf7,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:20:46Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.278287650856484,1,BIT-tensorflow-2021-29513;CVE-2021-29513;PYSEC-2021-150;PYSEC-2021-441;PYSEC-2021-639,25.278287650856484,0
tensorflow/tensorflow,tensorflow,GHSA-49rq-hwc3-x77w,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:55:32Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.104978931342593,1,BIT-tensorflow-2023-25670;CVE-2023-25670,-4.104978931342593,0
tensorflow/tensorflow,tensorflow,GHSA-49rx-x2rw-pc6f,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,2021-11-10T19:04:25Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.94047953318287,1,BIT-tensorflow-2021-41205;CVE-2021-41205;PYSEC-2021-398;PYSEC-2021-615;PYSEC-2021-813,-8.94047953318287,0
tensorflow/tensorflow,tensorflow,GHSA-4c4g-crqm-xrxw,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,2021-08-25T14:40:32Z,2.3.4,2021-08-10 21:51:35.142457+00:00,-14.700658073414353,1,BIT-tensorflow-2021-37682;CVE-2021-37682;PYSEC-2021-304;PYSEC-2021-595;PYSEC-2021-793,-14.700658073414353,0
tensorflow/tensorflow,tensorflow,GHSA-4f99-p9c2-3j8x,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2021-11-10T18:51:51Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.93175268133102,1,BIT-tensorflow-2021-41219;CVE-2021-41219;PYSEC-2021-411;PYSEC-2021-628;PYSEC-2021-826,-8.93175268133102,0
tensorflow/tensorflow,tensorflow,GHSA-4fg4-p75j-w5xj,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:23:31Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27637792863426,1,BIT-tensorflow-2021-29547;CVE-2021-29547;PYSEC-2021-184;PYSEC-2021-475;PYSEC-2021-673,25.27637792863426,0
tensorflow/tensorflow,tensorflow,GHSA-4g9f-63rx-5cw4,high,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,2020-09-25T18:28:14Z,1.15.4,2020-09-24 18:38:59.375441+00:00,-0.9925303768402778,1,BIT-tensorflow-2020-15190;CVE-2020-15190;PYSEC-2020-113;PYSEC-2020-270;PYSEC-2020-305,-0.9925303768402778,0
tensorflow/tensorflow,tensorflow,GHSA-4hrh-9vmp-2jgg,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:23:15Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27656311381945,1,BIT-tensorflow-2021-29542;CVE-2021-29542;PYSEC-2021-179;PYSEC-2021-470;PYSEC-2021-668,25.27656311381945,0
tensorflow/tensorflow,tensorflow,GHSA-4hvf-hxvg-f67v,critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022-02-09T23:53:30Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.289943160601852,1,BIT-tensorflow-2022-23560;CVE-2022-23560;PYSEC-2022-124;PYSEC-2022-69,-7.289943160601852,0
tensorflow/tensorflow,tensorflow,GHSA-4hvv-7x94-7vq8,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:28:47Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27272052122685,1,BIT-tensorflow-2021-29616;CVE-2021-29616;PYSEC-2021-253;PYSEC-2021-544;PYSEC-2021-742,25.27272052122685,0
tensorflow/tensorflow,tensorflow,GHSA-4j82-5ccr-4r8v,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-10T00:34:01Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.318079734675926,1,BIT-tensorflow-2022-23582;CVE-2022-23582;PYSEC-2022-146;PYSEC-2022-91,-7.318079734675926,0
tensorflow/tensorflow,tensorflow,GHSA-4p4p-www8-8fv9,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:25:19Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27512792863426,1,BIT-tensorflow-2021-29568;CVE-2021-29568;PYSEC-2021-205;PYSEC-2021-496;PYSEC-2021-694,25.27512792863426,0
tensorflow/tensorflow,tensorflow,GHSA-4pc4-m9mj-v2r9,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:20:36Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.14290529091436,1,BIT-tensorflow-2022-35972;CVE-2022-35972,-123.14290529091436,0
tensorflow/tensorflow,tensorflow,GHSA-4v5p-v5h9-6xjx,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-09T23:49:01Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.286829734675926,1,BIT-tensorflow-2022-23565;CVE-2022-23565;PYSEC-2022-129;PYSEC-2022-74,-7.286829734675926,0
tensorflow/tensorflow,tensorflow,GHSA-4vf2-4xcg-65cx,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:21:55Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27748903974537,1,BIT-tensorflow-2021-29526;CVE-2021-29526;PYSEC-2021-163;PYSEC-2021-454;PYSEC-2021-652,25.27748903974537,0
tensorflow/tensorflow,tensorflow,GHSA-4vrf-ff7v-hpgr,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:27:51Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.273368669375,1,BIT-tensorflow-2021-29596;CVE-2021-29596;PYSEC-2021-233;PYSEC-2021-524;PYSEC-2021-722,25.273368669375,0
tensorflow/tensorflow,tensorflow,GHSA-4w68-4x85-mjj9,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:15:49Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.13958353165508,1,BIT-tensorflow-2022-35966;CVE-2022-35966,-123.13958353165508,0
tensorflow/tensorflow,tensorflow,GHSA-4xfp-4pfp-89wg,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2021-08-25T14:42:55Z,2.3.4,2021-08-10 21:51:35.142457+00:00,-14.702313166006943,1,BIT-tensorflow-2021-37656;CVE-2021-37656;PYSEC-2021-278;PYSEC-2021-569;PYSEC-2021-767,-14.702313166006943,0
tensorflow/tensorflow,tensorflow,GHSA-545v-42p7-98fq,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:25:25Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.275058484189817,1,BIT-tensorflow-2021-29570;CVE-2021-29570;PYSEC-2021-207;PYSEC-2021-498;PYSEC-2021-696,25.275058484189817,0
tensorflow/tensorflow,tensorflow,GHSA-54ch-gjq5-4976,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-05-24T22:12:52Z,2.6.4,2022-05-16 18:35:54.612163+00:00,-8.15066421107639,1,BIT-tensorflow-2022-29205;CVE-2022-29205,-8.15066421107639,0
tensorflow/tensorflow,tensorflow,GHSA-54pp-c6pp-7fpx,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,2022-11-21T20:40:55Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.0800531564120375,1,BIT-tensorflow-2022-41886;CVE-2022-41886,-5.0800531564120375,0
tensorflow/tensorflow,tensorflow,GHSA-558h-mq8x-7q9g,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:57:25Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.106286801712964,1,BIT-tensorflow-2023-25665;CVE-2023-25665,-4.106286801712964,0
tensorflow/tensorflow,tensorflow,GHSA-57wx-m983-2f88,critical,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,2021-11-10T19:37:56Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.963754996145834,1,BIT-tensorflow-2021-41208;CVE-2021-41208;PYSEC-2021-400;PYSEC-2021-617;PYSEC-2021-815,-8.963754996145834,0
tensorflow/tensorflow,tensorflow,GHSA-5889-7v45-q28m,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-05-24T22:16:29Z,2.6.4,2022-05-16 18:35:54.612163+00:00,-8.153175785150463,1,BIT-tensorflow-2022-29213;CVE-2022-29213,-8.153175785150463,0
tensorflow/tensorflow,tensorflow,GHSA-59q2-x2qc-4c97,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:24:54Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.275417280486117,1,BIT-tensorflow-2021-29559;CVE-2021-29559;PYSEC-2021-196;PYSEC-2021-487;PYSEC-2021-685,25.275417280486117,0
tensorflow/tensorflow,tensorflow,GHSA-5crj-c72x-m7gq,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021-11-10T18:55:11Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.934067496145834,1,BIT-tensorflow-2021-41217;CVE-2021-41217;PYSEC-2021-409;PYSEC-2021-626;PYSEC-2021-824,-8.934067496145834,0
tensorflow/tensorflow,tensorflow,GHSA-5f2r-qp73-37mr,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-10T00:33:29Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.317709364305556,1,BIT-tensorflow-2022-23579;CVE-2022-23579;PYSEC-2022-143;PYSEC-2022-88,-7.317709364305556,0
tensorflow/tensorflow,tensorflow,GHSA-5gqf-456p-4836,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:25:31Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27498903974537,1,BIT-tensorflow-2021-29572;CVE-2021-29572;PYSEC-2021-209;PYSEC-2021-500;PYSEC-2021-698,25.27498903974537,0
tensorflow/tensorflow,tensorflow,GHSA-5hj3-vjjf-f5m7,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,2021-08-25T14:41:39Z,2.3.4,2021-08-10 21:51:35.142457+00:00,-14.701433536377316,1,BIT-tensorflow-2021-37672;CVE-2021-37672;PYSEC-2021-294;PYSEC-2021-585;PYSEC-2021-783,-14.701433536377316,0
tensorflow/tensorflow,tensorflow,GHSA-5hx2-qx8j-qjqm,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021-11-10T19:33:24Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.960606847997687,1,BIT-tensorflow-2021-41199;CVE-2021-41199;PYSEC-2021-392;PYSEC-2021-609;PYSEC-2021-807,-8.960606847997687,0
tensorflow/tensorflow,tensorflow,GHSA-5qw5-89mw-wcg2,critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022-02-09T23:55:43Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.291482512453704,1,BIT-tensorflow-2022-23566;CVE-2022-23566;PYSEC-2022-130;PYSEC-2022-75,-7.291482512453704,0
tensorflow/tensorflow,tensorflow,GHSA-5v77-j66x-4c4g,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-05-24T22:07:44Z,2.6.4,2022-05-16 18:35:54.612163+00:00,-8.147099396261574,1,BIT-tensorflow-2022-29196;CVE-2022-29196,-8.147099396261574,0
tensorflow/tensorflow,tensorflow,GHSA-5w96-866f-6rm8,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:53:39Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.103671060972222,1,BIT-tensorflow-2023-27579;CVE-2023-27579,-4.103671060972222,0
tensorflow/tensorflow,tensorflow,GHSA-5wpj-c6f7-24x8,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-05-24T22:13:59Z,2.6.4,2022-05-16 18:35:54.612163+00:00,-8.151439674039352,1,BIT-tensorflow-2022-29207;CVE-2022-29207,-8.151439674039352,0
tensorflow/tensorflow,tensorflow,GHSA-5xwc-mrhx-5g3m,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2021-08-25T14:42:52Z,2.3.4,2021-08-10 21:51:35.142457+00:00,-14.702278443784722,1,BIT-tensorflow-2021-37657;CVE-2021-37657;PYSEC-2021-279;PYSEC-2021-570;PYSEC-2021-768,-14.702278443784722,0
tensorflow/tensorflow,tensorflow,GHSA-627q-g293-49q7,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-07T22:01:24Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-5.21209593837963,1,BIT-tensorflow-2022-23580;CVE-2022-23580;PYSEC-2022-144;PYSEC-2022-89,-5.21209593837963,0
tensorflow/tensorflow,tensorflow,GHSA-62gx-355r-9fhg,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:21:05Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.278067743449075,1,BIT-tensorflow-2021-29518;CVE-2021-29518;PYSEC-2021-155;PYSEC-2021-446;PYSEC-2021-644,25.278067743449075,0
tensorflow/tensorflow,tensorflow,GHSA-63xm-rx5p-xvqr,critical,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,2020-09-25T18:28:29Z,1.15.4,2020-09-24 18:38:59.375441+00:00,-0.9927039879513888,1,BIT-tensorflow-2020-15195;CVE-2020-15195;PYSEC-2020-118;PYSEC-2020-275;PYSEC-2020-310,-0.9927039879513888,0
tensorflow/tensorflow,tensorflow,GHSA-6445-fm66-fvq2,high,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2022-02-09T23:39:11Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.2800010309722225,1,BIT-tensorflow-2022-23568;CVE-2022-23568;PYSEC-2022-132;PYSEC-2022-77,-7.2800010309722225,0
tensorflow/tensorflow,tensorflow,GHSA-647v-r7qq-24fh,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:54:42Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.104400227638889,1,BIT-tensorflow-2023-25673;CVE-2023-25673,-4.104400227638889,0
tensorflow/tensorflow,tensorflow,GHSA-64jg-wjww-7c5w,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:58:15Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.106865505416667,1,BIT-tensorflow-2023-25663;CVE-2023-25663,-4.106865505416667,0
tensorflow/tensorflow,tensorflow,GHSA-66vq-54fq-6jvv,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,2022-11-21T20:42:18Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.081013804560185,1,BIT-tensorflow-2022-41891;CVE-2022-41891,-5.081013804560185,0
tensorflow/tensorflow,tensorflow,GHSA-67pf-62xr-q35m,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,2022-11-21T20:42:39Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.081256860115741,1,BIT-tensorflow-2022-41893;CVE-2022-41893,-5.081256860115741,0
tensorflow/tensorflow,tensorflow,GHSA-689c-r7h2-fv9v,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T22:22:27Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.14419001313657,1,BIT-tensorflow-2022-35973;CVE-2022-35973,-123.14419001313657,0
tensorflow/tensorflow,tensorflow,GHSA-68v3-g9cm-rmm6,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:53:25Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.103509023935185,1,BIT-tensorflow-2023-25658;CVE-2023-25658,-4.103509023935185,0
tensorflow/tensorflow,tensorflow,GHSA-6f84-42vf-ppwp,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:22:02Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27740802122685,1,BIT-tensorflow-2021-29528;CVE-2021-29528;PYSEC-2021-165;PYSEC-2021-456;PYSEC-2021-654,25.27740802122685,0
tensorflow/tensorflow,tensorflow,GHSA-6f89-8j54-29xf,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:26:21Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27441033604167,1,BIT-tensorflow-2021-29578;CVE-2021-29578;PYSEC-2021-215;PYSEC-2021-506;PYSEC-2021-704,25.27441033604167,0
tensorflow/tensorflow,tensorflow,GHSA-6g85-3hm8-83f9,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:23:22Z,2.4.2,2021-06-15 21:03:59.541565+00:00,25.278212286631945,1,BIT-tensorflow-2021-29544;CVE-2021-29544;PYSEC-2021-181;PYSEC-2021-472;PYSEC-2021-670,25.278212286631945,0
tensorflow/tensorflow,tensorflow,GHSA-6gmv-pjp9-p8w8,critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:H,2022-02-09T18:29:24Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.064873716157408,1,BIT-tensorflow-2022-21728;CVE-2022-21728;PYSEC-2022-107;PYSEC-2022-52,-7.064873716157408,0
tensorflow/tensorflow,tensorflow,GHSA-6gv8-p3vj-pxvr,high,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,2021-08-25T14:43:27Z,2.3.4,2021-08-10 21:51:35.142457+00:00,-14.702683536377316,1,BIT-tensorflow-2021-37649;CVE-2021-37649;PYSEC-2021-271;PYSEC-2021-562;PYSEC-2021-760,-14.702683536377316,0
tensorflow/tensorflow,tensorflow,GHSA-6hg6-5c2q-7rcr,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:58:04Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.1067381906018525,1,BIT-tensorflow-2023-25664;CVE-2023-25664,-4.1067381906018525,0
tensorflow/tensorflow,tensorflow,GHSA-6hpv-v2rx-c5g6,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021-11-10T19:02:17Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.93899805170139,1,BIT-tensorflow-2021-41209;CVE-2021-41209;PYSEC-2021-401;PYSEC-2021-618;PYSEC-2021-816,-8.93899805170139,0
tensorflow/tensorflow,tensorflow,GHSA-6j9c-grc6-5m6g,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:22:24Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.277153391597224,1,BIT-tensorflow-2021-29534;CVE-2021-29534;PYSEC-2021-171;PYSEC-2021-462;PYSEC-2021-660,25.277153391597224,0
tensorflow/tensorflow,tensorflow,GHSA-6p5r-g9mq-ggh2,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,2021-08-25T14:42:49Z,2.3.4,2021-08-10 21:51:35.142457+00:00,-14.7022437215625,1,BIT-tensorflow-2021-37658;CVE-2021-37658;PYSEC-2021-280;PYSEC-2021-571;PYSEC-2021-769,-14.7022437215625,0
tensorflow/tensorflow,tensorflow,GHSA-6qgm-fv6v-rfpv,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:26:13Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27450292863426,1,BIT-tensorflow-2021-29575;CVE-2021-29575;PYSEC-2021-212;PYSEC-2021-503;PYSEC-2021-701,25.27450292863426,0
tensorflow/tensorflow,tensorflow,GHSA-6wfh-89q8-44jq,critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,2023-03-24T21:54:04Z,2.11.1,2023-03-20 19:24:21.820332+00:00,-4.103960412824074,1,BIT-tensorflow-2023-25676;CVE-2023-25676,-4.103960412824074,0
tensorflow/tensorflow,tensorflow,GHSA-6x99-gv2v-q76v,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,2022-11-21T20:41:45Z,2.8.4,2022-11-16 18:45:38.407286+00:00,-5.080631860115741,1,BIT-tensorflow-2022-41888;CVE-2022-41888,-5.080631860115741,0
tensorflow/tensorflow,tensorflow,GHSA-75c9-jrh4-79mc,high,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022-05-24T22:16:48Z,2.6.4,2022-05-16 18:35:54.612163+00:00,-8.15339569255787,1,BIT-tensorflow-2022-29216;CVE-2022-29216,-8.15339569255787,0
tensorflow/tensorflow,tensorflow,GHSA-75f6-78jr-4656,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:25:08Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.275255243449077,1,BIT-tensorflow-2021-29564;CVE-2021-29564;PYSEC-2021-201;PYSEC-2021-492;PYSEC-2021-690,25.275255243449077,0
tensorflow/tensorflow,tensorflow,GHSA-762h-vpvw-3rcx,high,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H,2022-11-21T20:40:42Z,2.7.4,2022-09-02 19:06:20.764179+00:00,-80.06552356274305,1,BIT-tensorflow-2022-41885;CVE-2022-41885,-80.06552356274305,0
tensorflow/tensorflow,tensorflow,GHSA-772j-h9xw-ffp5,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:21:08Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27803302122685,1,BIT-tensorflow-2021-29519;CVE-2021-29519;PYSEC-2021-156;PYSEC-2021-447;PYSEC-2021-645,25.27803302122685,0
tensorflow/tensorflow,tensorflow,GHSA-772p-x54p-hjrv,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:21:01Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27811403974537,1,BIT-tensorflow-2021-29517;CVE-2021-29517;PYSEC-2021-154;PYSEC-2021-445;PYSEC-2021-643,25.27811403974537,0
tensorflow/tensorflow,tensorflow,GHSA-77gp-3h4r-6428,critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,2022-02-09T23:25:40Z,2.5.3,2022-02-02 16:55:58.910924+00:00,-7.270614456898149,1,BIT-tensorflow-2022-23574;CVE-2022-23574;PYSEC-2022-138;PYSEC-2022-83,-7.270614456898149,0
tensorflow/tensorflow,tensorflow,GHSA-786j-5qwq-r36x,medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2021-11-10T19:12:14Z,2.6.1,2021-11-01 20:30:07.568333+00:00,-8.945907773923611,1,BIT-tensorflow-2021-41204;CVE-2021-41204;PYSEC-2021-397;PYSEC-2021-614;PYSEC-2021-812,-8.945907773923611,0
tensorflow/tensorflow,tensorflow,GHSA-79fv-9865-4qcv,medium,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L,2021-05-21T14:26:23Z,2.1.4,2021-06-15 21:01:30.053034+00:00,25.27438718789352,1,BIT-tensorflow-2021-29579;CVE-2021-29579;PYSEC-2021-216;PYSEC-2021-507;PYSEC-2021-705,25.27438718789352,0
tensorflow/tensorflow,tensorflow,GHSA-79h2-q768-fpxr,critical,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,2022-09-16T21:06:31Z,2.7.2,2022-05-16 18:54:48.982865+00:00,-123.09145853165508,1,BIT-tensorflow-2022-36027;CVE-2022-36027,-123.09145853165508,0
